min,cdn,bitrate,p2p,device,isp,platform,gameid,value,cnt
1581772320,3,4500,1,C3,鹏博士/电信,pc_exe_template,3203,0,4
1581771420,7,8000,1,C6,移动,pc_exe_template,3203,0,9
1581771480,7,4500,1,C8,移动,pc_exe_template,3203,1,165
1581771540,3,2500,1,C1,联通,pc_exe_template,3203,4,62
1581771660,7,2500,1,C3,*,pc_exe_template,3203,0,2
1581772020,3,4500,1,C8,移动,pc_exe_template,3203,0,21
1581772380,5,2500,1,C1,广电网,pc_exe_template,3203,0,9
1581772380,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,15
1581771360,7,2500,0,C3,湖北广电,pc_exe_template,3203,0,3
1581771360,7,2500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,6
1581771360,7,500,1,C8,cht.com.tw,pc_exe_template,3203,0,3
1581771420,5,4500,0,C1,联通,pc_exe_template,3203,0,21
1581771420,7,500,0,C3,移动,pc_exe_template,3203,0,6
1581771900,3,2500,0,C3,湖北广电,pc_exe_template,3203,0,3
1581771600,7,0,0,C2,电信,pc_exe_template,3203,4,214
1581772140,5,8000,0,C6,联通,pc_exe_template,3203,0,9
1581772200,5,4500,0,C8,联通,pc_exe_template,3203,0,2
1581772320,7,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,9
1581771300,3,4500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581771540,7,2500,1,C8,移动,pc_exe_template,3203,4,103
1581771600,7,8000,0,C1,移动,pc_exe_template,3203,0,3
1581771720,3,4500,1,C8,电信,pc_exe_template,3203,0,3
1581772020,7,500,0,C1,vodafone.com.au,pc_exe_template,3203,0,1
1581772080,3,2500,1,C8,移动,pc_exe_template,3203,0,5
1581772380,7,2500,1,C8,陕西广电/联通/电信,pc_exe_template,3203,0,2
1581771360,7,8000,1,C6,移动,pc_exe_template,3203,0,9
1581771420,7,4500,1,C8,移动,pc_exe_template,3203,1,164
1581771480,3,2500,1,C1,联通,pc_exe_template,3203,6,66
1581771960,3,4500,1,C8,移动,pc_exe_template,3203,1,20
1581772320,5,2500,1,C1,广电网,pc_exe_template,3203,0,13
1581772320,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,16
1581771540,7,4500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,2
1581771660,3,500,0,C3,联通,pc_exe_template,3203,0,6
1581772200,7,4500,1,C5,联通,pc_exe_template,3203,1,1
1581772260,7,2500,1,C5,联通/电信/铁通,pc_exe_template,3203,0,3
1581771360,3,8000,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771360,7,500,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581771360,7,8000,0,C6,广电网,pc_exe_template,3203,0,4
1581771720,3,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,5
1581771720,7,4500,0,C1,移动,pc_exe_template,3203,1,46
1581772260,3,4500,0,C1,移动,pc_exe_template,3203,2,4
1581772260,5,2500,0,C1,联通,pc_exe_template,3203,13,505
1581771240,7,500,1,C1,联通,pc_exe_template,3203,2,105
1581771780,3,500,1,C1,联通,pc_exe_template,3203,0,9
1581772020,7,2500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,6
1581771360,7,2500,0,C6,广东广电/联通,pc_exe_template,3203,0,3
1581772080,7,8000,1,C1,*,pc_exe_template,3203,0,3
1581771480,5,500,1,C1,megacable.com.ar,pc_exe_template,3203,0,3
1581771660,3,8000,0,C2,电信,pc_exe_template,3203,0,3
1581772260,7,4500,0,C6,广电网/电信,pc_exe_template,3203,0,2
1581772260,7,500,0,C8,电信,pc_exe_template,3203,0,8
1581771420,7,2500,1,C1,浙江华数/联通,pc_exe_template,3203,0,33
1581771600,7,4500,0,C2,联通,pc_exe_template,3203,0,21
1581771660,7,2500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,6
1581771720,7,4500,0,C1,广东广电/联通,pc_exe_template,3203,0,2
1581772140,3,4500,0,C2,联通,pc_exe_template,3203,0,17
1581771480,7,-1,0,C2,电信,pc_exe_template,3203,0,1
1581771720,7,2500,0,C3,联通,pc_exe_template,3203,0,7
1581771240,3,2500,0,C2,移动,pc_exe_template,3203,7,67
1581771360,7,500,1,C3,联通,pc_exe_template,3203,0,48
1581771420,3,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581771420,5,2500,0,C6,电信,pc_exe_template,3203,0,3
1581771720,7,4500,1,C3,黑龙江广电,pc_exe_template,3203,0,2
1581771900,7,8000,0,C3,联通,pc_exe_template,3203,0,4
1581771240,5,4500,0,C2,移动,pc_exe_template,3203,0,11
1581771240,7,2500,0,C2,联通,pc_exe_template,3203,5,134
1581771420,7,4500,0,C6,电信,pc_exe_template,3203,1,53
1581771780,7,2500,0,C6,移动,pc_exe_template,3203,1,23
1581771960,3,4500,0,C6,电信,pc_exe_template,3203,0,3
1581772320,7,500,1,C1,电信,pc_exe_template,3203,6,266
1581771600,5,500,1,C1,megacable.com.ar,pc_exe_template,3203,0,2
1581772380,7,4500,0,C6,广电网/电信,pc_exe_template,3203,0,3
1581772380,7,500,0,C8,电信,pc_exe_template,3203,0,7
1581771840,7,4500,1,C1,联通,pc_exe_template,3203,27,513
1581771900,3,2500,0,C2,电信,pc_exe_template,3203,9,69
1581772320,5,2500,1,C3,湖北广电,pc_exe_template,3203,0,3
1581772380,3,4500,1,C1,联通,pc_exe_template,3203,0,76
1581772380,5,500,1,C3,移动,pc_exe_template,3203,0,32
1581772380,7,0,1,C5,电信,pc_exe_template,3203,0,4
1581771420,7,2500,0,C6,鹏博士,pc_exe_template,3203,0,2
1581771600,7,8000,0,C8,电信,pc_exe_template,3203,0,3
1581771720,5,500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771780,5,4500,1,C3,移动,pc_exe_template,3203,2,46
1581771840,7,2500,0,C6,电信,pc_exe_template,3203,3,15
1581772320,3,2500,1,C3,联通,pc_exe_template,3203,0,41
1581772380,3,2500,0,C6,电信,pc_exe_template,3203,0,1
1581771300,3,4500,1,C8,电信,pc_exe_template,3203,0,3
1581771660,3,2500,1,C8,移动,pc_exe_template,3203,0,5
1581772020,5,4500,1,C3,联通,pc_exe_template,3203,5,37
1581771480,5,2500,0,C3,移动,pc_exe_template,3203,0,3
1581771540,7,4500,1,C8,联通,pc_exe_template,3203,2,119
1581771600,3,500,1,C3,移动,pc_exe_template,3203,1,11
1581771600,5,0,1,C5,电信,pc_exe_template,3203,0,1
1581771900,7,4500,1,C1,广电网,pc_exe_template,3203,0,20
1581772080,3,4500,1,C8,联通,pc_exe_template,3203,0,8
1581772140,3,8000,0,C3,移动,pc_exe_template,3203,0,5
1581771540,3,500,0,C3,联通,pc_exe_template,3203,0,6
1581772080,7,0,0,C2,陕西广电/联通/电信,pc_exe_template,3203,0,12
1581772080,7,4500,1,C1,广东广电/联通,pc_exe_template,3203,0,6
1581771360,3,500,0,C2,电信,pc_exe_template,3203,4,18
1581771360,7,500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581771480,3,2500,1,C3,telstra.com,pc_exe_template,3203,0,1
1581771900,7,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,7
1581771960,7,4500,0,C2,电信/联通/移动,pc_exe_template,3203,0,2
1581772080,7,4500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,3
1581771540,3,4500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771540,3,4500,1,C8,laotel.com,pc_exe_template,3203,0,3
1581771600,7,4500,1,C3,联通,pc_exe_template,3203,5,141
1581771660,7,2500,1,C3,联通/电信/铁通,pc_exe_template,3203,0,3
1581772020,5,0,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581772140,5,2500,1,C1,鹏博士,pc_exe_template,3203,0,14
1581771840,5,4500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771900,5,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772140,7,2500,0,C3,广东广电/联通,pc_exe_template,3203,0,3
1581772380,5,500,1,C1,湖南有线/联通,pc_exe_template,3203,1,2
1581771540,3,0,0,C2,广西广电/联通,pc_exe_template,3203,0,2
1581771660,3,2500,1,C8,黑龙江广电,pc_exe_template,3203,0,2
1581771660,5,500,1,C1,鹏博士,pc_exe_template,3203,0,2
1581771960,7,4500,1,C3,广电网,pc_exe_template,3203,0,1
1581772080,3,8000,1,C5,电信,pc_exe_template,3203,0,12
1581772080,5,500,1,C1,电信,pc_exe_template,3203,1,49
1581772320,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771420,7,500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581772140,7,2500,1,C1,maxis.com.my,pc_exe_template,3203,2,3
1581772260,7,8000,0,C2,湖北广电,pc_exe_template,3203,0,3
1581772380,5,8000,1,C3,电信,pc_exe_template,3203,1,3
1581771300,7,8000,0,C6,浙江华数/联通,pc_exe_template,3203,0,4
1581771480,7,2500,0,C1,鹏博士,pc_exe_template,3203,0,3
1581771780,3,500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771900,7,2500,0,C1,bite.lt,pc_exe_template,3203,0,1
1581771900,7,2500,0,C1,电信,pc_exe_template,3203,0,2
1581771960,5,500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581772260,7,8000,1,C3,移动,pc_exe_template,3203,2,17
1581772380,7,4500,1,C3,ocn.ne.jp,pc_exe_template,3203,0,1
1581771540,7,4500,1,C3,广电网/联通,pc_exe_template,3203,0,3
1581771780,7,2500,1,C1,鹏博士/联通,pc_exe_template,3203,0,3
1581771840,7,8000,1,C3,黑龙江广电,pc_exe_template,3203,0,4
1581772080,7,-1,0,C2,电信,pc_exe_template,3203,0,2
1581772320,7,500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771420,7,4500,1,C8,黑龙江广电,pc_exe_template,3203,0,3
1581771420,7,500,1,C1,广电网,pc_exe_template,3203,0,3
1581771600,7,8000,0,C8,联通,pc_exe_template,3203,0,3
1581771780,7,4500,1,C3,telekom.de,pc_exe_template,3203,1,1
1581771840,7,2500,0,C6,联通,pc_exe_template,3203,1,25
1581771900,7,2500,1,C8,广电网,pc_exe_template,3203,0,2
1581772200,7,8000,1,C5,移动,pc_exe_template,3203,0,11
1581771780,7,8000,0,C2,移动,pc_exe_template,3203,0,12
1581771840,7,8000,1,C3,电信,pc_exe_template,3203,0,42
1581771900,3,500,1,C5,移动,pc_exe_template,3203,0,3
1581772320,3,8000,0,C2,移动,pc_exe_template,3203,0,9
1581771600,7,2500,1,C1,鹏博士/联通,pc_exe_template,3203,0,3
1581771660,7,8000,1,C3,黑龙江广电,pc_exe_template,3203,1,1
1581771900,7,-1,0,C2,电信,pc_exe_template,3203,0,3
1581772140,7,2500,0,C3,联通,pc_exe_template,3203,0,3
1581772140,7,500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581772260,3,2500,0,C6,广东广电/联通,pc_exe_template,3203,0,3
1581771240,7,2500,0,C1,湖北广电,pc_exe_template,3203,0,17
1581771300,5,2500,0,C1,移动,pc_exe_template,3203,1,32
1581771360,7,8000,0,C6,电信,pc_exe_template,3203,3,209
1581771420,7,4500,0,C8,电信,pc_exe_template,3203,0,17
1581771780,7,2500,0,C8,移动,pc_exe_template,3203,1,9
1581771840,3,8000,1,C3,联通,pc_exe_template,3203,0,1
1581771900,3,8000,0,C6,电信,pc_exe_template,3203,0,5
1581772320,3,2500,0,C8,移动,pc_exe_template,3203,0,3
1581772320,7,4500,1,C1,广电网/电信,pc_exe_template,3203,0,12
1581771540,7,4500,1,C8,黑龙江广电,pc_exe_template,3203,0,3
1581771660,5,4500,0,C7,鹏博士,pc_exe_template,3203,0,1
1581771720,3,500,1,C8,联通,pc_exe_template,3203,0,3
1581771720,7,8000,0,C8,联通,pc_exe_template,3203,0,7
1581771840,7,2500,1,C3,twcc.com,pc_exe_template,3203,0,3
1581771900,7,4500,1,C3,telekom.de,pc_exe_template,3203,0,1
1581771960,5,4500,0,C6,移动,pc_exe_template,3203,0,6
1581771960,7,2500,0,C6,联通,pc_exe_template,3203,2,11
1581771240,5,8000,1,C5,移动,pc_exe_template,3203,0,8
1581771240,7,500,1,C1,移动,pc_exe_template,3203,15,294
1581771480,3,4500,1,C8,鹏博士,pc_exe_template,3203,0,5
1581771720,7,2500,1,C8,移动,pc_exe_template,3203,4,108
1581771780,7,8000,0,C1,移动,pc_exe_template,3203,0,3
1581771900,3,4500,1,C8,电信,pc_exe_template,3203,0,3
1581772260,3,2500,1,C8,移动,pc_exe_template,3203,0,5
1581771360,7,2500,0,C1,*,pc_exe_template,3203,0,3
1581771360,7,4500,0,C6,广电网/电信,pc_exe_template,3203,0,2
1581771360,7,500,0,C8,电信,pc_exe_template,3203,0,6
1581771540,7,500,1,C3,广东广电/联通,pc_exe_template,3203,0,3
1581772020,7,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,3
1581772140,7,4500,1,C1,东方有线/电信/联通/移动,pc_exe_template,3203,0,3
1581771600,7,2500,0,C7,移动,pc_exe_template,3203,0,3
1581771660,3,4500,0,C6,移动,pc_exe_template,3203,0,8
1581771780,3,4500,0,C7,电信,pc_exe_template,3203,0,3
1581771960,7,2500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581772020,5,8000,1,C5,移动,pc_exe_template,3203,0,6
1581772020,7,500,1,C1,移动,pc_exe_template,3203,23,481
1581772260,3,4500,1,C8,鹏博士,pc_exe_template,3203,0,6
1581771240,7,2500,0,C5,联通/电信/铁通,pc_exe_template,3203,0,1
1581771360,3,2500,1,C8,联通,pc_exe_template,3203,0,3
1581772080,7,2500,0,C7,移动,pc_exe_template,3203,0,3
1581772200,7,4500,1,C8,鹏博士,pc_exe_template,3203,0,11
1581771240,3,8000,1,C1,湖北广电,pc_exe_template,3203,0,6
1581771240,7,500,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581771240,7,8000,0,C6,广电网,pc_exe_template,3203,0,5
1581771600,3,2500,1,C5,联通,pc_exe_template,3203,0,3
1581771600,7,4500,0,C1,移动,pc_exe_template,3203,2,44
1581772140,3,4500,0,C1,移动,pc_exe_template,3203,0,5
1581772140,5,2500,0,C1,联通,pc_exe_template,3203,14,470
1581772200,7,500,0,C3,sktelecom.com,pc_exe_template,3203,1,12
1581771720,3,4500,1,C3,浙江华数/联通,pc_exe_template,3203,0,3
1581771720,3,500,0,C7,电信,pc_exe_template,3203,0,3
1581772020,7,2500,1,C1,tm.com.my,pc_exe_template,3203,1,3
1581772080,7,2500,1,C1,*,pc_exe_template,3203,0,24
1581772320,5,4500,0,C2,电信,pc_exe_template,3203,2,24
1581771360,3,8000,1,C1,联通,pc_exe_template,3203,0,21
1581771360,7,2500,0,C2,移动/铁通,pc_exe_template,3203,0,3
1581772200,5,2500,0,C3,移动,pc_exe_template,3203,0,3
1581772200,7,500,0,C8,fpt.vn,pc_exe_template,3203,0,3
1581771240,5,4500,1,C1,广电网,pc_exe_template,3203,0,2
1581771300,7,8000,0,C6,珠江宽频/联通,pc_exe_template,3203,0,3
1581771720,7,4500,1,C8,广电网,pc_exe_template,3203,0,4
1581771780,7,500,1,C3,鹏博士,pc_exe_template,3203,0,1
1581772020,7,4500,1,C1,移动,pc_exe_template,3203,40,1236
1581772200,7,500,1,C3,电信,pc_exe_template,3203,1,59
1581772200,7,8000,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581771420,7,2500,1,C1,fetnet.net,pc_exe_template,3203,1,4
1581771780,7,8000,0,C2,联通,pc_exe_template,3203,0,9
1581771840,7,2500,1,C8,广东广电/联通,pc_exe_template,3203,0,2
1581771840,7,4500,0,C1,湖北广电,pc_exe_template,3203,3,8
1581772320,3,8000,0,C2,联通,pc_exe_template,3203,0,6
1581772320,7,8000,0,C6,移动,pc_exe_template,3203,1,98
1581772380,7,4500,0,C8,移动,pc_exe_template,3203,0,14
1581771420,7,2500,1,C1,广电网/联通,pc_exe_template,3203,0,10
1581771540,7,2500,1,C8,广西广电/联通,pc_exe_template,3203,0,3
1581771660,3,2500,1,C5,移动,pc_exe_template,3203,0,11
1581771840,7,8000,0,C6,鹏博士,pc_exe_template,3203,0,6
1581772200,5,2500,0,C1,移动,pc_exe_template,3203,2,30
1581772200,7,8000,1,C3,联通,pc_exe_template,3203,0,15
1581772260,7,8000,0,C6,电信,pc_exe_template,3203,10,210
1581772320,7,4500,0,C8,电信,pc_exe_template,3203,0,19
1581771360,5,2500,1,C1,移动,pc_exe_template,3203,9,342
1581771360,5,8000,1,C5,移动,pc_exe_template,3203,0,6
1581771420,7,8000,1,C6,电信,pc_exe_template,3203,0,3
1581771480,7,4500,1,C8,电信,pc_exe_template,3203,0,397
1581771600,3,4500,1,C8,鹏博士,pc_exe_template,3203,0,5
1581771840,7,2500,1,C8,移动,pc_exe_template,3203,3,112
1581772020,3,4500,1,C8,电信,pc_exe_template,3203,0,5
1581772140,5,4500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581772200,5,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,1,5
1581771540,7,0,0,C2,联通,pc_exe_template,3203,0,69
1581771600,3,4500,1,C3,citylink.com.kh,pc_exe_template,3203,0,3
1581772260,7,500,1,C1,vodafone.com.au,pc_exe_template,3203,0,3
1581772320,7,4500,1,C1,天威视讯/联通,pc_exe_template,3203,0,2
1581771300,3,-1,0,C2,移动,pc_exe_template,3203,0,1
1581771480,5,8000,0,C2,电信,pc_exe_template,3203,0,3
1581771540,7,2500,0,C2,广西广电/联通,pc_exe_template,3203,0,4
1581771540,7,2500,1,C5,*,pc_exe_template,3203,0,6
1581771600,7,500,0,C1,电信,pc_exe_template,3203,0,10
1581771840,3,4500,1,C8,广电网/电信,pc_exe_template,3203,0,3
1581772140,3,500,0,C1,电信,pc_exe_template,3203,0,3
1581772260,7,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,3
1581771360,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771720,7,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581772260,3,2500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581772260,3,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581772320,5,4500,1,C3,移动,pc_exe_template,3203,4,64
1581772320,7,2500,1,C3,联通,pc_exe_template,3203,9,168
1581771780,7,4500,1,C3,鹏博士,pc_exe_template,3203,0,12
1581771900,5,500,1,C1,湖北广电,pc_exe_template,3203,0,1
1581772200,7,4500,1,C3,电信,pc_exe_template,3203,10,362
1581772320,3,4500,1,C3,鹏博士,pc_exe_template,3203,0,8
1581771780,3,2500,1,C8,黑龙江广电,pc_exe_template,3203,0,3
1581771780,5,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581772200,5,500,1,C1,电信,pc_exe_template,3203,2,44
1581772260,7,500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581771420,5,500,0,C1,联通,pc_exe_template,3203,3,85
1581771840,3,8000,0,C6,移动,pc_exe_template,3203,0,7
1581771900,3,4500,0,C8,移动,pc_exe_template,3203,0,1
1581772020,7,2500,1,C1,m1.com.sg,pc_exe_template,3203,0,1
1581772020,7,2500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771600,3,8000,0,C2,联通,pc_exe_template,3203,0,3
1581771720,5,500,0,C1,联通,pc_exe_template,3203,1,103
1581772200,7,500,0,C8,联通,pc_exe_template,3203,0,3
1581772320,7,2500,1,C1,m1.com.sg,pc_exe_template,3203,1,3
1581772320,7,2500,1,C1,方正宽带/电信,pc_exe_template,3203,0,5
1581771240,7,8000,0,C6,*,pc_exe_template,3203,0,2
1581771660,7,4500,1,C3,教育网,pc_exe_template,3203,0,1
1581771420,5,4500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581771540,3,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771540,7,500,0,C6,广电网,pc_exe_template,3203,0,3
1581771660,3,4500,1,C1,tm.com.my,pc_exe_template,3203,1,3
1581771720,7,4500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771780,7,2500,0,C1,方正宽带/移动,pc_exe_template,3203,1,3
1581771840,5,4500,1,C3,电信,pc_exe_template,3203,8,75
1581772200,5,2500,1,C3,移动,pc_exe_template,3203,3,68
1581772320,5,500,0,C2,联通,pc_exe_template,3203,0,3
1581772140,3,0,1,C5,移动,pc_exe_template,3203,0,1
1581771360,7,2500,0,C1,湖北广电,pc_exe_template,3203,0,18
1581771420,7,500,0,C1,移动,pc_exe_template,3203,0,25
1581772020,3,8000,0,C6,电信,pc_exe_template,3203,1,5
1581771360,5,2500,1,C3,移动,pc_exe_template,3203,5,79
1581771360,7,500,1,C8,fpt.vn,pc_exe_template,3203,0,2
1581771480,5,500,0,C2,联通,pc_exe_template,3203,0,6
1581771780,7,8000,0,C6,广电网/联通,pc_exe_template,3203,0,1
1581771600,3,2500,0,C1,移动,pc_exe_template,3203,3,16
1581771660,5,8000,0,C6,电信,pc_exe_template,3203,0,3
1581772080,3,4500,1,C3,鹏博士/电信,pc_exe_template,3203,0,4
1581771420,7,0,1,C5,移动,pc_exe_template,3203,0,2
1581771600,7,8000,0,C3,联通,pc_exe_template,3203,0,3
1581772140,3,4500,1,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581771660,7,500,0,C8,湖北广电,pc_exe_template,3203,0,1
1581771780,7,8000,0,C6,*,pc_exe_template,3203,0,2
1581771840,7,2500,0,C3,移动,pc_exe_template,3203,2,4
1581772200,7,4500,1,C3,教育网,pc_exe_template,3203,0,4
1581771420,3,2500,0,C2,移动,pc_exe_template,3203,7,70
1581771540,7,500,1,C3,联通,pc_exe_template,3203,0,53
1581771600,3,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581771600,5,2500,0,C6,电信,pc_exe_template,3203,0,3
1581771660,7,4500,0,C2,浙江华数/联通,pc_exe_template,3203,1,3
1581771900,7,4500,1,C3,黑龙江广电,pc_exe_template,3203,0,5
1581771240,3,500,0,C3,移动,pc_exe_template,3203,0,3
1581771600,7,2500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771660,3,8000,0,C6,联通,pc_exe_template,3203,0,3
1581772080,7,4500,1,C1,广电网/联通,pc_exe_template,3203,0,6
1581772200,7,4500,1,C8,广西广电/联通,pc_exe_template,3203,0,3
1581772320,5,2500,1,C5,联通,pc_exe_template,3203,2,3
1581771240,7,4500,0,C2,移动,pc_exe_template,3203,0,82
1581771540,5,500,1,C8,移动,pc_exe_template,3203,0,3
1581771900,5,2500,0,C5,联通,pc_exe_template,3203,0,1
1581771900,5,4500,1,C3,联通,pc_exe_template,3203,6,31
1581771960,5,4500,0,C6,电信,pc_exe_template,3203,0,2
1581772320,3,0,0,C2,广西广电/联通,pc_exe_template,3203,1,2
1581772320,5,2500,0,C6,移动,pc_exe_template,3203,0,1
1581772440,5,500,1,C1,鹏博士,pc_exe_template,3203,0,1
1581771300,3,500,1,C1,电信,pc_exe_template,3203,0,28
1581771420,3,2500,1,C3,湖南有线/联通,pc_exe_template,3203,0,5
1581771600,3,2500,0,C6,陕西广电/联通/电信,pc_exe_template,3203,0,2
1581771900,5,8000,1,C5,浙江华数/联通,pc_exe_template,3203,1,3
1581771900,7,500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771960,7,2500,0,C5,移动,pc_exe_template,3203,0,1
1581771960,7,4500,1,C3,移动,pc_exe_template,3203,7,168
1581772140,7,500,0,C2,联通/电信/铁通,pc_exe_template,3203,1,3
1581772200,5,4500,0,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771540,3,4500,1,C8,广电网,pc_exe_template,3203,0,3
1581771840,3,4500,1,C1,移动,pc_exe_template,3203,7,148
1581771840,5,2500,1,C1,联通,pc_exe_template,3203,5,144
1581771840,7,4500,0,C6,铁通,pc_exe_template,3203,0,3
1581771900,5,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771900,7,500,1,C3,sktelecom.com,pc_exe_template,3203,0,5
1581772020,3,500,1,C3,电信,pc_exe_template,3203,1,9
1581772320,5,4500,1,C8,移动,pc_exe_template,3203,0,5
1581772320,7,2500,1,C8,联通,pc_exe_template,3203,0,34
1581771240,7,2500,1,C3,联通/电信/铁通,pc_exe_template,3203,0,3
1581771600,5,0,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771720,3,4500,1,C3,联通,pc_exe_template,3203,1,23
1581771720,5,2500,1,C1,鹏博士,pc_exe_template,3203,0,6
1581771720,7,2500,0,C7,电信,pc_exe_template,3203,0,6
1581772140,5,2500,1,C1,电信,pc_exe_template,3203,11,251
1581772140,5,8000,1,C5,电信,pc_exe_template,3203,0,3
1581772200,7,2500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581772380,5,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771480,7,500,1,C3,浙江华数/联通,pc_exe_template,3203,0,1
1581771540,7,2500,1,C1,广电网,pc_exe_template,3203,0,21
1581772080,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,9
1581772380,3,0,0,C1,移动,pc_exe_template,3203,0,3
